acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-4011,6450,4947,2280,-1947,-3413
-3711,6042,4591,1794,-228,-3200
-2803,7034,5855,1112,2930,-2491
-3003,7710,6423,1165,2803,-1829
-2883,8338,5119,1319,3321,260
-2223,8742,4783,1306,3873,806
209,11582,4991,1492,5266,3099
473,12626,5339,1584,5078,4163
757,13862,5671,1488,3855,7384
1217,13414,5275,1134,3895,7862
3237,11838,4875,414,4573,6628
4173,12078,4987,-42,4856,4995
5677,13874,5315,-1281,4858,2301
7341,19026,6375,-3596,2992,1073
6337,19642,6679,-4084,1617,1962
3893,17874,6319,-5551,-776,4358
1465,14950,5167,-6513,-1717,5783
-887,11794,4783,-6310,-2799,7091
-1591,11258,4631,-5924,-3107,7626
-3371,10298,4659,-4980,-3409,8898
-5327,8410,4395,-4134,-2850,9780
-6979,5870,3879,-3050,-1044,10063
-7415,5182,3739,-2746,-211,9822
-8071,3946,3235,-2255,1716,8884
-8431,3230,3091,-1842,3840,7350
-8339,4050,2707,-1776,6718,4822
-8195,4550,2827,-2107,7782,4216
-7955,5458,3967,-2919,9102,3283
-7947,6182,4987,-3494,8549,3117
-8759,6294,5547,-3998,5972,3519
-8935,6118,5591,-4058,5096,3556
-8071,6014,4651,-4412,3736,3258
-6335,7354,4735,-4376,2715,2211
-3783,10654,6051,-4429,-124,2487
-3747,11190,6247,-4437,-704,3244
-3535,9958,5675,-4346,-43,2767
-983,10458,6107,-4255,1109,-1056
1541,12522,9839,-2146,-1426,-6315
1117,12322,10839,-817,-3613,-7794
1421,14186,10667,1782,-8007,-11885
4021,16974,9147,4324,-10133,-13806
-655,14334,8467,5483,-8344,-12100
-1775,13098,8163,4982,-6860,-11779
-3399,8838,7631,3567,-1928,-12938
-3507,8162,8331,3490,-1513,-13501
-2995,9166,8779,5399,-4321,-13941
-3367,10050,8759,6057,-5229,-13586
-4191,10930,7903,4161,-4943,-10818
-4267,10206,7719,3006,-4163,-10055
-4307,7914,7923,929,-2310,-9033
