acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-14964,7223,7919,17137,-15407,-3552
-13828,5135,6075,11083,-15145,-6003
-7960,5299,-2993,10683,-11267,-5562
-10972,5055,1551,12980,3302,-10115
-10348,5447,3603,11941,6190,-9689
-9776,6467,7039,9908,11972,-8305
-8952,7043,7363,10512,10513,-6835
-4892,8627,5799,14749,7765,-5370
-3176,9447,5291,16463,8975,-5800
3560,13915,4311,19241,22896,-9646
5172,15723,5339,19036,27953,-10432
1980,23119,19507,14670,27953,-12688
516,23635,27127,13121,27953,-12458
3760,17779,37258,12296,27471,-5807
4624,15075,37258,11680,18637,-3220
1072,2827,26303,5432,-869,2295
-728,-901,22827,3828,-3649,1758
-6336,-4397,19927,-2287,-9989,-536
-7780,-3853,20039,-5420,-12454,-204
-10396,-2213,18747,-13067,-17384,2206
-12680,-589,16519,-20516,-20755,5567
-12400,2179,10419,-28024,-21380,10811
-11392,3019,8467,-29608,-18438,11561
-8096,5827,5939,-30330,-9325,11654
-7136,6695,6587,-30330,417,9125
-7848,12991,16295,-20694,20006,-3230
-8508,17763,22707,-13378,20704,-6895
-3292,30851,37258,-1558,6175,-4621
-2200,32219,37258,-957,-1813,-1136
-5236,21199,22651,6148,-12854,4263
-6624,18179,19467,7225,-12736,4341
-10204,10367,12831,8482,-9241,2754
-11664,8135,12443,9072,-8261,2171
-11916,6411,9739,9801,-7455,731
-12644,4867,9115,9884,-8268,688
-13724,2035,5643,9980,-12811,2541
-14208,767,4347,10938,-14466,2954
-14212,-241,2707,13197,-16677,3547
-12604,175,2255,12357,-14289,3100
-8236,1091,387,9524,-3810,711
-6896,1143,919,9287,29,-609
-1644,1803,2415,10009,8216,-3985
4752,5655,3931,11627,19087,-5957
5228,22763,14527,13051,27953,-9577
2416,23347,23047,10978,27953,-11474
-2528,20003,37258,8986,27953,-7542
228,14871,37258,8990,11583,-2522
-1504,7963,21975,3494,-7268,2645
-2640,4095,17371,3058,-8469,2457
-4804,-525,13855,2878,-9387,1057
-6572,-2053,14275,365,-10460,175
-8676,-1093,13507,-9460,-12296,1694
-9532,-733,12495,-12779,-12569,2523
-10620,703,9891,-18231,-12413,4242
-10396,3767,4015,-21662,-10557,5749
-8164,3535,4607,-24782,-2209,7016
-7624,3147,5051,-25570,1514,6424
-3416,867,5911,-24281,16784,688
-2820,2171,7123,-21114,24664,-2504
