ax,ay,az,gx,gy,gz,mx,my,mz
0.06616211,0.3676758,-0.9118652,1.099237,4.290076,-0.9541985,25.76,-135.24,-113.16
0.06567383,0.371582,-0.9055176,2.274809,4.221374,0.07633588,25.76,-135.24,-113.16
0.06860352,0.3728027,-0.9099121,0.8091603,4.732824,-1.580153,26.68,-135.24,-112.24
0.06982422,0.3632813,-0.9145508,2.908397,2.793893,-0.4122138,26.68,-135.24,-112.24
0.06689453,0.3632813,-0.9245605,2.175573,3.740458,0.1145038,26.68,-135.24,-113.16
0.06567383,0.3664551,-0.9189453,2.374046,7.038168,0.2366412,26.68,-135.24,-113.16
0.0769043,0.3601074,-0.9138184,0.4122138,4.51145,-0.4885496,26.68,-135.24,-113.16
0.0703125,0.3603516,-0.9042969,2.610687,4.19084,0.2824428,26.68,-135.24,-112.24
0.06713867,0.3669434,-0.9140625,1.366412,2.351145,-0.2519084,26.68,-135.24,-112.24
0.06958008,0.3706055,-0.9106445,0.01526718,2.427481,0.1145038,26.68,-135.24,-112.24
0.0625,0.3642578,-0.916748,3.29771,4.839694,0.1984733,26.68,-135.24,-112.24
0.06054688,0.3674316,-0.923584,0.2366412,3.870229,-0.4961832,26.68,-135.24,-112.24
0.06665039,0.3674316,-0.9204102,2.641221,3.473282,-0.5801527,26.68,-135.24,-112.24
0.06958008,0.3701172,-0.9116211,1.10687,3.992366,-0.2748091,26.68,-135.24,-112.24
0.06201172,0.3701172,-0.9155273,1.038168,3.007634,-0.05343511,26.68,-135.24,-112.24
0.06591797,0.3676758,-0.9133301,1.633588,4.648855,0.5419847,26.68,-135.24,-112.24
0.06030273,0.3654785,-0.9221191,1.061069,3.709924,-0.04580153,26.68,-135.24,-112.24
0.06201172,0.3635254,-0.9172363,0.9083969,4.145038,0.480916,26.68,-135.24,-112.24
0.05981445,0.3664551,-0.9121094,2.015267,4.427481,-1.007634,26.68,-135.24,-113.16
0.06298828,0.3642578,-0.911377,1.396947,4.259542,-0.7480916,26.68,-135.24,-113.16
0.07641602,0.364502,-0.9145508,2.267176,5.038168,0.1908397,25.76,-135.24,-113.16
0.06518555,0.3676758,-0.9157715,2.29771,3.374046,-0.1832061,25.76,-135.24,-113.16
0.06567383,0.3642578,-0.9165039,0.2900764,2.534351,-0.1603053,25.76,-135.24,-113.16
0.06396484,0.364502,-0.9121094,0.4427481,3.832061,-0.3587786,26.68,-135.24,-113.16
