ax,ay,az,gx,gy,gz,mx,my,mz
0.5737305,0.8498535,-0.3518066,-17.35114,-27.39695,-30.77099,-29.44,-51.52,-150.88
0.5927734,0.8322754,-0.3308105,-17.42748,-26.51145,-33.90076,-29.44,-51.52,-150.88
0.6147461,0.798584,-0.3293457,-13.63359,-26.49618,-34.20611,-32.2,-55.2,-150.88
0.6442871,0.8244629,-0.3068848,-20.06107,-26.46565,-34.53435,-32.2,-55.2,-150.88
0.6557617,0.8532715,-0.3234863,-23.58015,-25.85496,-38.58015,-36.8,-57.96,-150.88
0.6650391,0.8212891,-0.3720703,-14.44275,-23.81679,-45.26717,-36.8,-57.96,-150.88
0.6862793,0.7819824,-0.3486328,-9.961832,-28.07634,-46.76336,-36.8,-57.96,-150.88
0.7124023,0.7485352,-0.3088379,-15.22137,-30.34351,-44.03053,-43.24,-62.56,-150.88
0.6931152,0.7744141,-0.3005371,-22.54198,-30.32061,-42.03053,-43.24,-62.56,-150.88
0.6645508,0.838623,-0.2382813,-31.24427,-31.8855,-53.03817,-43.24,-62.56,-150.88
0.6860352,0.7285156,-0.2653809,-21.20611,-19.40458,-53.85496,-49.68,-68.08,-149.04
0.6782227,0.6940918,-0.2556152,-4.122138,-19.77863,-48.38931,-49.68,-68.08,-149.04
0.6586914,0.6486816,-0.2128906,-8.152672,-20.14504,-41.62595,-57.04,-73.6,-146.28
0.6520996,0.6298828,-0.1801758,-10.71756,-21.30534,-33.19847,-57.04,-73.6,-146.28
0.6311035,0.6608887,-0.1594238,-8.419847,-18.51145,-27.07634,-57.04,-73.6,-146.28
0.6179199,0.6479492,-0.1726074,-0.5267176,-14.35114,-19.70992,-61.64,-78.2,-143.52
0.6079102,0.5979004,-0.1679688,1.351145,-5.10687,-12.33588,-61.64,-78.2,-143.52
0.6159668,0.6020508,-0.2043457,-2.717557,-1.007634,-3.137405,-61.64,-80.96,-142.6
0.6125488,0.609375,-0.2023926,-0.09923664,6.48855,4.10687,-61.64,-80.96,-142.6
0.6030273,0.6464844,-0.2380371,6.114504,11.83206,7.778626,-61.64,-80.96,-142.6
0.6247559,0.6054688,-0.2255859,14.08397,16.36641,13.64122,-61.64,-80.04,-142.6
0.6455078,0.5629883,-0.2443848,14.59542,18.36641,25.79389,-61.64,-80.04,-142.6
0.6079102,0.6320801,-0.2797852,2.954198,15.64886,35.58015,-61.64,-80.04,-142.6
0.5732422,0.7946777,-0.2304688,-5.854962,9.450381,35.24427,-57.96,-77.28,-143.52
0.5610352,0.8410645,-0.2529297,1.969466,17.27481,28.76336,-57.96,-77.28,-143.52
0.5803223,0.7807617,-0.2963867,18.31298,21.27481,31.0,-57.96,-77.28,-143.52
0.5737305,0.8371582,-0.3513184,17.0687,17.51908,30.24427,-54.28,-73.6,-145.36
0.5495605,0.9892578,-0.2900391,8.824428,10.38931,16.48855,-54.28,-73.6,-145.36
0.5249023,1.04248,-0.2480469,12.35114,9.198473,-2.465649,-49.68,-71.76,-144.44
0.5161133,0.9179688,-0.2260742,36.10687,23.87023,-6.122138,-49.68,-71.76,-144.44
0.503418,0.826416,-0.2556152,39.19847,28.60305,-0.3740458,-49.68,-71.76,-144.44
0.4702148,0.8344727,-0.3168945,14.1145,30.34351,3.572519,-46.0,-71.76,-144.44
0.465332,0.8391113,-0.3134766,-0.4580153,27.98473,2.931298,-46.0,-71.76,-144.44
0.4611816,0.8000488,-0.3205566,10.60305,35.12214,5.152672,-46.0,-71.76,-144.44
0.465332,0.7702637,-0.3115234,18.9084,37.54962,5.557252,-44.16,-69.92,-144.44
0.470459,0.7607422,-0.3398438,12.96183,40.47328,10.93893,-44.16,-69.92,-144.44
0.4729004,0.7424316,-0.3337402,7.282443,35.83206,13.99237,-42.32,-66.24,-144.44
0.4724121,0.7463379,-0.3276367,-2.709924,34.05344,15.79389,-42.32,-66.24,-144.44
0.4863281,0.7402344,-0.3210449,-0.9465649,36.91603,19.03817,-42.32,-66.24,-144.44
0.484375,0.762207,-0.3476563,1.068702,39.13741,21.73282,-41.4,-61.64,-145.36
0.4902344,0.8076172,-0.3498535,6.21374,32.10687,24.30534,-41.4,-61.64,-145.36
0.4855957,0.8828125,-0.3312988,3.053435,30.19847,22.37405,-41.4,-61.64,-145.36
0.4785156,0.911377,-0.3425293,5.129771,29.44275,21.54198,-40.48,-57.96,-147.2
0.4799805,0.9294434,-0.34375,12.10687,25.0687,17.61069,-40.48,-57.96,-147.2
0.4936523,0.9621582,-0.3256836,11.87023,19.45802,11.01527,-38.64,-55.2,-147.2
0.4904785,0.9609375,-0.338623,0.3129771,12.92366,3.51145,-38.64,-55.2,-147.2
0.5036621,0.8522949,-0.355957,10.77863,-5.21374,-7.053435,-39.56,-54.28,-147.2
0.5112305,0.8210449,-0.3308105,9.152672,-11.9542,-7.938931,-39.56,-54.28,-147.2
0.5009766,0.7868652,-0.3430176,-6.335878,-18.98473,-6.480916,-39.56,-55.2,-148.12
0.4951172,0.7763672,-0.3508301,-22.03053,-31.22901,-6.679389,-39.56,-55.2,-148.12
0.5031738,0.7827148,-0.2929688,-22.59542,-33.67939,-3.496183,-39.56,-55.2,-148.12
0.487793,0.8466797,-0.2333984,-28.30534,-34.39695,-2.610687,-41.4,-57.96,-147.2
0.4985352,0.8786621,-0.2331543,-39.31298,-33.66412,-3.816794,-41.4,-57.96,-147.2
0.5070801,0.8510742,-0.2578125,-25.9771,-29.39695,-3.70229,-41.4,-57.96,-147.2
0.5192871,0.8444824,-0.2529297,-22.42748,-31.61069,-0.3206107,-45.08,-61.64,-145.36
0.5671387,0.9516602,-0.2236328,-42.55725,-36.35115,0.6717557,-45.08,-61.64,-145.36
0.5583496,1.032959,-0.2075195,-60.86259,-38.0,-14.61069,-50.6,-63.48,-144.44
0.560791,0.901123,-0.2849121,-33.78626,-24.74809,-24.72519,-50.6,-63.48,-144.44
0.5849609,0.8693848,-0.2746582,-16.30534,-26.16031,-23.0916,-50.6,-63.48,-144.44
0.6123047,0.9389648,-0.2141113,-44.25191,-27.9084,-26.03053,-57.04,-66.24,-143.52
0.5759277,0.9504395,-0.190918,-38.39695,-15.18321,-39.73283,-57.04,-66.24,-143.52
0.5825195,0.8679199,-0.2102051,11.14504,2.923664,-47.0916,-57.04,-66.24,-143.52
0.6210938,0.8415527,-0.2419434,21.99237,6.198473,-52.77863,-64.4,-69.92,-141.68
0.6320801,0.7810059,-0.2597656,4.587786,0.9541985,-55.55725,-64.4,-69.92,-141.68
0.6303711,0.6394043,-0.2905273,6.305344,0.5267176,-52.58779,-67.16,-73.6,-140.76
0.6625977,0.6206055,-0.2399902,19.67175,-0.5877862,-39.83969,-67.16,-73.6,-140.76
0.642334,0.619873,-0.2399902,21.39695,0.4580153,-30.68702,-67.16,-73.6,-140.76
0.6208496,0.6086426,-0.2607422,11.64122,-3.862595,-22.40458,-68.08,-78.2,-139.84
0.6220703,0.619873,-0.2429199,-5.839694,-10.0916,-16.17557,-68.08,-78.2,-139.84
0.5957031,0.6408691,-0.222168,-11.58779,-7.587786,-8.557252,-68.08,-78.2,-139.84
0.5651855,0.6635742,-0.2878418,2.435115,-7.022901,-0.2366412,-69.0,-80.96,-138.0
0.5583496,0.6513672,-0.2561035,11.64122,-8.740458,6.91603,-69.0,-80.96,-138.0
0.5742188,0.685791,-0.230957,-5.656488,-15.60305,14.80153,-69.0,-81.88,-138.0
0.5600586,0.7431641,-0.1896973,-26.57252,-18.76336,16.01527,-69.0,-81.88,-138.0
0.5476074,0.7568359,-0.1711426,-11.31298,-8.748092,16.0,-69.0,-81.88,-138.0
0.578125,0.7480469,-0.1584473,1.496183,0.8854962,17.90076,-69.92,-81.88,-137.08
0.5808105,0.7453613,-0.1787109,-6.358778,0.5954198,24.38168,-69.92,-81.88,-137.08
0.5605469,0.7888184,-0.1745605,-18.67939,-2.732824,25.9771,-69.92,-81.88,-137.08
0.5356445,0.8164063,-0.1230469,-4.450382,8.251908,27.16794,-69.0,-80.04,-136.16
0.5297852,0.8295898,-0.1679688,11.83969,19.08397,26.12214,-69.0,-80.04,-136.16
0.5224609,0.8352051,-0.1977539,10.48855,19.51145,25.69466,-67.16,-77.28,-136.16
0.5117188,0.876709,-0.2185059,8.763359,18.93893,22.12214,-67.16,-77.28,-136.16
0.5041504,0.8808594,-0.2297363,16.31298,25.45038,18.12214,-67.16,-77.28,-136.16
0.4624023,0.9692383,-0.2963867,20.34351,21.46565,12.52672,-64.4,-74.52,-137.08
0.463623,1.026611,-0.2033691,27.38168,20.03053,2.51145,-64.4,-74.52,-137.08
0.4812012,0.932373,-0.1821289,48.74809,33.63359,-4.312977,-64.4,-74.52,-137.08
0.4655762,0.8474121,-0.2558594,48.9084,37.9771,-5.038168,-58.88,-73.6,-137.08
0.4487305,0.8195801,-0.3666992,22.63359,25.45038,-4.145038,-58.88,-73.6,-137.08
0.4082031,0.8266602,-0.2944336,10.19847,18.0458,0.7099237,-53.36,-72.68,-138.0
0.4084473,0.8383789,-0.2365723,16.48092,20.74809,4.290076,-53.36,-72.68,-138.0
0.3891602,0.8115234,-0.25,18.87786,25.38931,5.70229,-53.36,-72.68,-138.0
0.3798828,0.8256836,-0.2873535,9.480916,24.20611,6.145038,-51.52,-71.76,-138.0
0.3737793,0.826416,-0.2932129,7.320611,25.18321,8.687023,-51.52,-71.76,-138.0
0.3762207,0.8361816,-0.3193359,9.137404,27.23664,14.40458,-51.52,-71.76,-138.0
0.380127,0.8569336,-0.3374023,-0.389313,22.63359,19.96947,-49.68,-69.92,-138.92
0.3864746,0.921875,-0.3374023,-5.740458,20.54962,21.13741,-49.68,-69.92,-138.92
0.4069824,1.00415,-0.3359375,0.648855,22.9542,19.74046,-48.76,-67.16,-139.84
0.4040527,1.058838,-0.3537598,-0.389313,23.36641,11.45802,-48.76,-67.16,-139.84
