ax,ay,az,gx,gy,gz,mx,my,mz
-0.7111816,0.270752,-0.6281738,16.35114,25.58015,-7.465649,104.88,-74.52,46.0
-0.6901855,0.2597656,-0.6276855,16.45802,30.71756,-8.358779,104.88,-77.28,45.08
-0.6716309,0.2473145,-0.6376953,11.64122,32.21374,-8.656488,104.88,-77.28,45.08
-0.6728516,0.220459,-0.623291,18.01527,35.64885,-10.09924,104.88,-80.96,43.24
-0.6723633,0.2126465,-0.6298828,18.42748,35.29008,-15.57252,104.88,-80.96,43.24
-0.6936035,0.222168,-0.6210938,13.0,36.51145,-13.51145,104.88,-80.96,43.24
-0.690918,0.1813965,-0.6188965,8.412213,36.9084,-12.08397,105.8,-85.56001,40.48
-0.701416,0.1672363,-0.621582,9.755725,37.59542,-21.03817,105.8,-85.56001,40.48
-0.7358398,0.1916504,-0.6252441,14.12977,31.9084,-23.93893,105.8,-85.56001,40.48
-0.7497559,0.1665039,-0.6672363,15.89313,34.22901,-19.40458,105.8,-90.16,35.88
-0.7412109,0.1437988,-0.6750488,11.41985,34.34351,-20.37405,105.8,-90.16,35.88
-0.7219238,0.1347656,-0.626709,7.854962,35.48855,-24.39695,107.64,-92.92,30.36
-0.723877,0.1240234,-0.595459,9.694656,32.56488,-33.03053,107.64,-92.92,30.36
-0.8010254,0.1550293,-0.572998,9.572519,30.06107,-38.71756,107.64,-92.92,30.36
-0.8608398,0.1799316,-0.5756836,9.938931,20.22137,-25.50382,109.48,-95.68,24.84
-0.8442383,0.1574707,-0.6201172,16.05343,23.19084,-15.93893,109.48,-95.68,24.84
-0.8476563,0.1523438,-0.6101074,24.43511,16.29771,-22.87786,109.48,-95.68,24.84
-0.878418,0.1704102,-0.6171875,24.19084,6.396946,-12.98473,108.56,-98.44,19.32
-0.8991699,0.1574707,-0.6379395,22.21374,5.458015,-5.38168,108.56,-98.44,19.32
-0.8835449,0.142334,-0.6074219,19.54962,0.05343511,-3.068702,110.4,-97.52,18.4
-0.8669434,0.1506348,-0.6218262,22.0916,-8.534351,0.5419847,110.4,-97.52,18.4
-0.8544922,0.1508789,-0.6599121,25.10687,-15.64886,8.78626,110.4,-97.52,18.4
-0.8459473,0.1394043,-0.6733398,26.51908,-19.25191,11.66412,110.4,-97.52,18.4
-0.8295898,0.1420898,-0.7021484,24.58779,-20.83206,16.51908,110.4,-97.52,18.4
-0.7922363,0.130127,-0.7133789,21.51145,-17.0458,21.36641,110.4,-97.52,18.4
-0.7634277,0.1337891,-0.7043457,17.41985,-20.57252,19.50382,110.4,-95.68,22.08
-0.7663574,0.1533203,-0.6816406,8.061069,-26.12214,21.43511,110.4,-95.68,22.08
-0.7602539,0.1711426,-0.7023926,8.152672,-30.0916,24.31298,109.48,-92.92,26.68
-0.8037109,0.1875,-0.6984863,11.54198,-31.21374,22.1145,109.48,-92.92,26.68
-0.8039551,0.1906738,-0.6879883,1.259542,-31.18321,26.57252,109.48,-92.92,26.68
-0.776123,0.1743164,-0.6572266,-3.473282,-37.67939,29.89313,109.48,-89.24,33.12
-0.7941895,0.1743164,-0.6726074,-12.9313,-50.55725,30.48855,109.48,-89.24,33.12
-0.8139648,0.1813965,-0.6542969,-30.0687,-64.08397,38.1832,109.48,-89.24,33.12
-0.7883301,0.184082,-0.6350098,-36.01527,-67.58778,32.8855,107.64,-83.72,40.48
-0.8046875,0.2148438,-0.6313477,-30.9084,-61.35878,21.0687,107.64,-83.72,40.48
-0.8574219,0.2658691,-0.6542969,-30.0,-46.48092,21.15267,105.8,-76.36,47.84
-0.8225098,0.2575684,-0.6140137,-35.28244,-37.56488,24.85496,105.8,-76.36,47.84
-0.7883301,0.2573242,-0.5700684,-33.22901,-32.22137,18.67939,105.8,-76.36,47.84
-0.7983398,0.2773438,-0.5678711,-32.76336,-25.64122,14.69466,104.88,-69.92,52.44
-0.796875,0.2983398,-0.550293,-35.32824,-22.67939,16.25954,104.88,-69.92,52.44
-0.7907715,0.2973633,-0.5249023,-37.0,-19.9771,17.94657,104.88,-69.92,52.44
-0.7878418,0.3105469,-0.5141602,-37.32061,-12.62595,17.82443,103.96,-65.32,54.28
-0.7883301,0.3027344,-0.4938965,-33.87786,-5.687023,18.31298,103.96,-65.32,54.28
-0.7875977,0.2695313,-0.4951172,-32.42748,-8.534351,17.03053,103.04,-61.64,56.12
-0.807373,0.2858887,-0.5129395,-29.15267,-6.78626,13.15267,103.04,-61.64,56.12
-0.7963867,0.279541,-0.5087891,-28.25191,4.412214,19.54962,103.04,-61.64,56.12
-0.7744141,0.2521973,-0.4812012,-29.87023,13.29008,11.90076,103.04,-59.8,56.12
-0.7717285,0.262207,-0.4460449,-25.54962,18.70229,5.557252,103.04,-59.8,56.12
-0.7556152,0.260498,-0.4384766,-23.61832,21.51145,4.091603,103.04,-59.8,56.12
-0.7272949,0.2385254,-0.4187012,-18.39695,31.30534,1.916031,103.04,-60.72,55.2
-0.7043457,0.2407227,-0.3950195,-13.70992,34.12977,-7.221374,103.04,-60.72,55.2
-0.668457,0.2106934,-0.3950195,3.076336,43.64885,-20.86259,104.88,-61.64,52.44
-0.6525879,0.1972656,-0.3532715,1.175573,48.41221,-29.94657,104.88,-61.64,52.44
-0.6591797,0.2011719,-0.3408203,4.763359,50.82443,-37.37405,108.56,-64.4,48.76
-0.6472168,0.1906738,-0.3669434,9.946565,53.60305,-44.50382,108.56,-64.4,48.76
-0.6687012,0.1503906,-0.3762207,9.694656,47.49618,-55.80153,111.32,-69.92,40.48
-0.7495117,0.1516113,-0.4206543,19.08397,33.9771,-63.69466,111.32,-69.92,40.48
-0.8127441,0.1721191,-0.4689941,26.51145,29.87786,-66.1145,111.32,-69.92,40.48
