ax,ay,az,gx,gy,gz,mx,my,mz
0.3432617,0.4533691,-0.8364258,4.526718,1.343511,4.709924,-38.64,-150.88,25.76
0.4067383,0.434082,-0.8540039,3.641221,6.564886,-1.167939,-38.64,-150.88,25.76
0.3535156,0.4604492,-0.848877,0.2213741,16.52672,-8.488549,-39.56,-150.88,25.76
0.2810059,0.4475098,-0.8457031,-4.206107,6.725191,-7.38168,-39.56,-150.88,25.76
0.3371582,0.3879395,-0.8044434,-2.755725,-0.5572519,-2.374046,-39.56,-150.88,25.76
0.3908691,0.3937988,-0.8283691,-3.442748,7.458015,-4.335878,-38.64,-151.8,26.68
0.3203125,0.425293,-0.8579102,-1.839695,16.69466,-15.27481,-38.64,-151.8,26.68
0.2932129,0.4030762,-0.8225098,8.839695,-0.3587786,2.923664,-38.64,-151.8,26.68
0.3652344,0.4504395,-0.8413086,9.038168,-1.938931,0.9923664,-39.56,-150.88,26.68
0.3876953,0.4804688,-0.8183594,2.679389,3.770992,-6.129771,-39.56,-150.88,26.68
0.394043,0.4396973,-0.8310547,-3.916031,5.755725,2.450382,-38.64,-151.8,25.76
0.3693848,0.4055176,-0.8327637,-1.122137,7.778626,-4.10687,-38.64,-151.8,25.76
0.3571777,0.4467773,-0.8190918,7.015267,6.251908,-8.709924,-38.64,-151.8,25.76
0.3874512,0.4484863,-0.7995605,-1.480916,0.3435115,-3.328244,-38.64,-151.8,25.76
0.4143066,0.4145508,-0.8208008,-6.160306,12.53435,-4.885496,-38.64,-151.8,25.76
0.3208008,0.3664551,-0.8144531,-2.007634,18.17557,-3.145038,-38.64,-151.8,25.76
0.2890625,0.4060059,-0.8376465,11.41221,3.870229,-6.770992,-38.64,-150.88,25.76
0.3591309,0.4575195,-0.8173828,12.22901,-1.541985,-1.938931,-38.64,-150.88,25.76
0.4260254,0.4523926,-0.8300781,2.931298,7.78626,-1.374046,-37.72,-152.72,23.92
0.3786621,0.4650879,-0.8830566,3.549618,20.41221,-7.351145,-37.72,-152.72,23.92
0.2619629,0.4746094,-0.8232422,4.587786,10.05344,-4.641222,-37.72,-152.72,23.92
0.3823242,0.4453125,-0.8215332,-0.6870229,-9.824428,-4.832061,-38.64,-151.8,23.92
0.4887695,0.4326172,-0.8217773,-3.603053,2.526718,-10.39695,-38.64,-151.8,23.92
0.4716797,0.4555664,-0.8046875,0.9923664,19.70229,-16.45802,-38.64,-151.8,23.92
0.4309082,0.5102539,-0.7819824,-0.740458,22.83969,-21.41985,-36.8,-151.8,23.0
0.4418945,0.496582,-0.769043,-10.9313,24.45802,-21.16794,-36.8,-151.8,23.0
0.4233398,0.4396973,-0.8068848,-15.43511,36.33588,-26.41221,-35.88,-152.72,23.0
0.4438477,0.3647461,-0.8444824,-5.496183,35.35878,-23.49618,-35.88,-152.72,23.0
0.4523926,0.4580078,-0.8391113,10.76336,43.72519,-20.71756,-35.88,-152.72,23.0
0.3796387,0.6208496,-0.8515625,-3.778626,63.77863,-20.58015,-36.8,-152.72,22.08
0.1342773,0.4814453,-0.7431641,-43.76336,44.74046,-30.47328,-36.8,-152.72,22.08
0.2858887,0.2768555,-0.7734375,-37.8168,-11.41985,-19.76336,-36.8,-152.72,22.08
0.5871582,0.2575684,-0.838623,24.16031,15.1374,-14.8626,-38.64,-150.88,25.76
0.4628906,0.4770508,-0.7561035,48.16031,66.83206,0.1603053,-38.64,-150.88,25.76
0.1223145,0.7219238,-0.8276367,10.98473,59.54962,-22.28244,-40.48,-151.8,22.08
0.1523438,0.5634766,-0.7299805,-20.28244,-27.18321,-20.73282,-40.48,-151.8,22.08
0.6337891,0.3947754,-0.8300781,-26.55725,-26.63359,-9.78626,-40.48,-151.8,22.08
0.7001953,0.4160156,-0.8115234,12.63359,36.25954,-15.91603,-35.88,-152.72,22.08
0.4133301,0.4338379,-0.673584,7.015267,44.9542,-10.29771,-35.88,-152.72,22.08
0.5419922,0.4731445,-0.8320313,7.335878,35.65649,-6.908397,-35.88,-152.72,22.08
0.3305664,0.526123,-0.8103027,16.42748,70.34351,16.25954,-39.56,-150.88,22.08
-0.01245117,0.6643066,-0.8652344,-4.641222,41.85496,-36.9771,-39.56,-150.88,22.08
0.05175781,0.4750977,-0.7036133,-22.61069,-48.03817,-17.47328,-44.16,-149.04,23.0
0.751709,0.1621094,-0.6948242,-3.839695,-67.0,25.99237,-44.16,-149.04,23.0
-0.2192383,0.9145508,-0.980957,-20.25191,175.7176,-99.94656,-39.56,-150.88,17.48
-0.623291,0.5541992,-0.7526855,-61.91603,-36.66412,15.69466,-39.56,-150.88,17.48
0.2280273,0.392334,-0.9350586,-53.07634,-170.7328,74.70992,-52.44,-144.44,26.68
0.8994141,0.2128906,-0.8129883,-21.32061,-53.29771,-16.76336,-52.44,-144.44,26.68
0.4348145,0.3251953,-0.7619629,41.47328,10.1374,-4.603054,-52.44,-144.44,26.68
0.3415527,0.4833984,-0.4677734,45.35878,-87.12977,18.35878,-40.48,-147.2,24.84
1.081299,0.6496582,-0.7570801,5.343512,-44.84733,13.0916,-40.48,-147.2,24.84
0.84375,0.6262207,-0.7355957,-16.61832,92.03053,10.42748,-35.88,-148.12,20.24
0.05932617,0.5480957,-0.6611328,-25.29008,69.0687,-20.10687,-35.88,-148.12,20.24
0.03295898,0.4265137,-0.626709,-29.49618,-36.31298,13.54198,-35.88,-148.12,20.24
0.4921875,0.3173828,-0.7487793,-7.709924,-58.38168,5.839694,-40.48,-145.36,24.84
0.7028809,0.3330078,-0.6264648,31.05343,-11.59542,15.75572,-40.48,-145.36,24.84
0.5283203,0.6225586,-0.65625,54.85496,26.96183,23.9771,-40.48,-145.36,24.84
0.3520508,0.7124023,-0.6748047,25.22137,23.10687,4.656488,-40.48,-146.28,21.16
0.3491211,0.7150879,-0.6628418,-12.22137,-10.05344,8.893129,-40.48,-146.28,21.16
0.4216309,0.4538574,-0.7321777,-44.87023,-0.4503817,-7.412214,-40.48,-145.36,23.0
0.3710938,0.2983398,-0.7553711,-24.30534,-8.725191,-0.519084,-40.48,-145.36,23.0
0.4445801,0.3293457,-0.7375488,42.87023,-29.41221,-1.290076,-40.48,-145.36,23.0
0.5498047,0.5585938,-0.6987305,45.51908,-11.12214,13.18321,-39.56,-146.28,22.08
0.5019531,0.6191406,-0.6945801,21.9771,-6.442748,10.1145,-39.56,-146.28,22.08
0.5727539,0.5629883,-0.713623,-5.328244,-8.290076,-5.29771,-39.56,-146.28,22.08
0.6677246,0.3879395,-0.8049316,-9.320611,18.51908,-10.89313,-38.64,-147.2,19.32
0.5537109,0.3408203,-0.8737793,15.75572,49.00763,-1.343511,-38.64,-147.2,19.32
0.3408203,0.4509277,-0.7932129,36.53435,38.62595,6.61832,-38.64,-147.2,19.32
0.2958984,0.5571289,-0.7607422,6.267176,19.37405,-4.717557,-43.24,-146.28,20.24
0.3049316,0.4543457,-0.6704102,-16.58015,-1.931298,8.160305,-43.24,-146.28,20.24
0.4743652,0.2998047,-0.6921387,-16.0458,-10.77099,-4.007634,-44.16,-145.36,20.24
0.5881348,0.2590332,-0.7607422,12.0458,15.12977,19.81679,-44.16,-145.36,20.24
0.4206543,0.4404297,-0.7009277,50.94656,41.96947,16.68702,-44.16,-145.36,20.24
